,Video File Name,Video Number,Video Duration,Transcript Text
399,Video400.mp4,400,19.9,"Now your cost of living is. Is literally diabolical. There were some places that I was in. In Northern California, fuel was well over $5 a gallon. Just regular schmegular gas. Well over $5 a gallon. In Texas, where I'm at, it fluctuates all the time, but it fluctuates between about two."
400,Video401.mp4,401,15.93,"Y' all not getting nothing. Y' all ain't getting nothing from me because groceries are too high, car insurance too high, car bills, everything is high. They're gonna increase rent. As soon as the lease renews, they're going to increase the rent. So what is this? It's almost like."
401,Video402.mp4,402,19.97,"For a single egg and $30 for one gallon of gas to never hear Trump's name ever again. Honestly, same girl, but the befuddery of it all. Because when he's back in office, they'll keep their word about gas and basic grocery staples. Gas and eggs will."
402,Video403.mp4,403,21.33,"So fucking out of touch. My boyfriend and I are trying to move. Our cap is $5,000, which is basically a mortgage payment. I don't even know if I want to own a home. I would just like a little bit extra room. If we find something that we like, it's in a really shitty part of the neighborhood, or if we do find something that we're like, oh, okay, this is in our price range, which, by the way, $5,000 is a lot of money to pay."
403,Video404.mp4,404,23.4,"Huh? So you trust me to pay somebody else, though, but you don't trust me to pay my own? I try to go get approved for a loan now. Now I'm financial risk now. Now my jump to income ratio too high. Now you gotta check my credit score. If you don't. If you don't want me to get my own house, just say that. If y'. All. If y'. All. If you want me to rent for the rest of my life, just say that. If you want me to pay somebody else bill for the rest of my life, just say that."
404,Video405.mp4,405,39.7,"But here's the thing. I have been some places recently that I want to tell you about because no pun intended, I think it might bring you back to earth a little bit. So the first place that I went was the grocery store and went to the grocery store and I spent over $400 getting essentials and non perishables because our family, a middle class family in America, we're preparing for grocery prices to skyrocket. So I was trying to get ahead of that a little bit. The other place that I went was to the mailbox because I had to drop a check in that for an emergency room visit that one of my children had and I had to drop that."
405,Video406.mp4,406,20.67,"Was that they chose to endanger the lives of all women and all birthing people in this country. But not only that, they've chosen to strip rights from men, too, because, frankly, the right to our own bodies and the right to form our families, this is, this is something that belongs to all of us, and it does not belong to lawmakers with a."
406,Video407.mp4,407,9.23,"Fucking fuck, lia."
407,Video408.mp4,408,14.53,"Really, really dark day. So I want to first just say I am sending hugs to everybody. We are all really upset. Please remember to take care of yourself today. This is a very bad day in a very bad week."
408,Video409.mp4,409,14.37,"But why the are we in 2022 and we still got men telling us what we can't do with our body. If you so desperately don't want abortions bitch, pull the out work on your pull out game. Then we wouldn't have this problem at all. Have."
409,Video410.mp4,410,44.53,"With the uterus. Please listen to this video. Roe versus Wade. Gotta return this morning. That has taken all of the women's rights away. All person with uteruses rights away. It's insane. And if you are a man who thinks you get to say what people with uteruses do with their bodies, then fuck you. Because you don't. You don't get to. You don't get a choice. You cannot reproduce. You don't get a fucking choice. It is not up to you. And any woman who voted for this and wanted this, you are a piece of shit. And any person with a uterus that voted for this, you are a piece of shit. Because you. You're Kristen, but you're pro life. If you knew so much about your God, you would not be pro life because your God was pro choice. He sent his only son. I don't believe in God. But this is what your Bible says. He sent his only son to die on the fucking cross. He gave a girl. I don't remember what it was in, but it was in your Bible. A girl potion to."
410,Video411.mp4,411,33.6,"Roe v. Wade have no idea. You can't even begin to fathom the implications of what the Supreme Court has just done. The right to bodily autonomy has been deemed unconstitutional. And y' all think this is a joke, but this is America. Every single bad decision by Republicans always leads to more bad decisions down the road that negatively impact and affect the rest of us on a massive scale. But yay, embryos and fetuses can't be removed anymore, stupid."
411,Video412.mp4,412,10.2,Hey. This is atrocious. This is war on women. How dare the Supreme Court do this?
412,Video413.mp4,413,27.73,Just support my channel so I can make my own money to free me and my kids. I want to put my kids in a good situation. I want to be happy. I don't care how good a man look. I don't care. I don't care if you're an ugly person on the inside. It don't matter what you look like on the outside. I care about my kids. I care about myself. And I want my kids to be in a good environment.
413,Video414.mp4,414,20.27,"Black person. So I have black sons. So it's like, here's how you navigate the world. But also, when they were very young, you can't have a toy gun. You can't have a water gun. You can't play with the gun at a water park. As a matter of fact, I never buy you guys guns because the Mirror Rides had a play a toy gun, and it ended his life. And you can't walk around the neighborhood with a hoodie on your head. I remember having the conversation with my sons after Trayvon Martin. You can't walk around this neighborhood with hooding her head. My son was like, but my head is cold. I'm like,"
414,Video415.mp4,415,15.33,"Calm down. Calm down? With that in your waistband, I don't have nothing. You better stop right now. I don't have. You better stop. What are you talking about? Why'd you pull a gun on somebody else? I didn't do nothing, man. Why'd you talk to Kelly and Abby in the out the mouth kind of way?"
415,Video416.mp4,416,12.33,"You obviously want to go with hate crime. And you called me racist, didn't you? Well, you wanted to refer my mom as black women. You're not gonna be leaving here. I'm sorry. All right, this is stuff we see on Twitter."
416,Video417.mp4,417,9.6,And look at them living their best life it's all your fault Cause you said that's the way that's the way.
417,Video418.mp4,418,14.73,"And we have rules. I don't have. I don't want have to go find out what they are, but I don't like that. I mean, this isn't a homeowners association, though. No, but there's rules for the community."
418,Video419.mp4,419,23.83,"The cheese I buy used to be $7.99. You know how much it is now? $18. Tell me how that's right. And don't even get me started on trying to eat healthy. If you price lean beef lately, they don't even take cash for that. You literally have to bring them a gold brick and hand it to them. By the time I fill up the $5 a gallon of gas and get to the grocery store and make my order, I gotta sell my truck just to freaking pay for it. So I go out in the parking lot and start eating. I guess this is my home now, but at least I'm healthy."
419,Video420.mp4,420,27.8,"Yes, this is another supermarket rant. Because the supermarket has become my most despised place on earth. It surpasses Play Centers and the gyno, and that is absolutely saying something. I just dropped into Coles to grab a few things. And I'm trying this new thing where I'm spending intentionally and I'm thinking about where every single one of my dollar is going. And for me, I prefer to support the local grocer than to support the big food chains. Mexic."
420,Video421.mp4,421,21.73,"Because I had to put extra in my fucking car for fuel this week. I basically feel like. I really like to know what you guys all earn and what exactly you fucking do to earn that kind of money. Because I can sit down and tell you what I do at work, and I work really, really fucking hard, but I've got to live week to week because the inflation right now is kicking me in the ass."
421,Video422.mp4,422,21.6,"Cost of living, because we sure as shit know that your staff aren't getting a wage raise to be in line with inflation. So can you please explain to me what is and just sweeten the deal. You throw in 20 gigabytes of extra data that I won't ever use, that you'll just. You'll just keep for yourselves. Okay. Love that. Wonderful. You know, it's these companies that really."
422,Video423.mp4,423,24.33,Financially. I just. I don't understand anymore. I don't understand how I make $34 an hour and I can't function. I can't function. I can't pay my bills. I can't even literally.
423,Video424.mp4,424,22.57,"Exact price to feed a family of four as it is to go to an upscale breakfast restaurant. Make it make sense. I don't understand. I mean, I understand inflation is crazy, but this has to be greed. Taco Bell. I mean, we got three cheesy Gorgita crunches, and they were 14, so they're like four, five dollars a piece now."
424,Video425.mp4,425,18.2,"Not in a big city having a fancy coffee. This is a drive through. Coffee in the middle of Missouri just cost me $8. I swear, if millennials can't even afford their little treats any."
425,Video426.mp4,426,19.63,"Cost to eat. Like, it's to the point where it's like, how is we supposed to be the moms? Like the Tick Tock girlies? Where we taking our kids to the aquarium? And it's 65 per kid to get in the aquarium when we could barely feed them. I spent 425 on groceries a week and a half ago, and I'm running out of stuff already."
426,Video427.mp4,427,26.57,"Health insurance, fucking food, for God's sakes. And if your argument is, oh, well, minimum wage jobs are for teenagers, why don't you go to college? Okay, do you want to talk about the price of college? Do you want to talk about finding somewhere to live while you're in college? And this is not even my situation. I make enough money, I'm comfortable. But it doesn't take much for me to sympathize with somebody that's not in my situation. So try sympathy before you tell me that we shouldn't raise the minimum wage."
427,Video428.mp4,428,26.63,"From college six months ago. And when he graduated, he was going to move back in with us so that he could find a job here in this local area and save up enough money to move out on his own. Had no problem with that. So it's been about six months. He has saved almost every single dime. He works a 40 hour a week job, makes $40,000 a year, which back in my day was sustainable to be able to live. Apparently that's not the case anymore. You can't like live on $40,000, which makes no sense to me."
428,Video429.mp4,429,26.07,"Being adult about this whole inflation situation, but at this point they're playing in our faces. So originally I was seeing stuff go up 20, 50 cent or whatever. But what I really want to talk about is honestly the price of french fries and Tater Tots. Tater tots, more Importantly, they were 2.99. Then they went up to 329, which was okay. They are now 5.99599 in the stores and I am at my wits end. I'm fin."
429,Video430.mp4,430,21.2,"One of the most frustrating parts about being a young person today is that we see the ways that things could be better, right? Like, wouldn't it be great if my landlord wasn't legally allowed to raise my rent 20% one year and then do it again the next year? Wouldn't it be great to have a four day work week or even like a six hour workday? Wouldn't it be great to have more public transit systems so we wouldn't have to rely so heavily on cars all the time? But whenever we say these things, people in power."
430,Video431.mp4,431,18.57,"Cylinder engine. I paid $50 in gas for regular gas. So I live by myself. I don't spend a lot of money yet. I'm almost spending $2,000 a month. I haven't gone out shopping in, like, six months. I literally eat the same thing every day, and yet I have to be spending two grand, apparently."
431,Video432.mp4,432,40.0,"Because I make more than that. But it's saying that the national average is 63,400 for today. Now, while I can buy that, 37,000 is not a lot of money by today's standard. Here's where the real kicker is. In the Great Depression, a house cost $3,900. That amounts to to an inflation rate of $83,000, where in actuality, houses are averaging over $420,000. Yeah, that's why we feel broken."
432,Video433.mp4,433,20.63,"And we think it's finally going to happen. We are finally going to get out of this place. Something comes and pushes us back down. In just this first half of the year, we've had so many car issues that it completely wiped out our savings. All the health expenses that I've had to make for my autoimmune disease have had to been all out of pocket because according to my insurance, I'm not."
433,Video434.mp4,434,44.5,"Financially. The article says about 38.5% of American adults, or 89.1 million individuals, faced difficulty in paying for usual home expenses between April 26 and May 8. Usual home expenses being things like food, not Ferraris. I know in my life, everyday things have definitely gotten more expensive. I used to be able to feed myself and my partner on 50 bucks a week, and we can no longer do that. Gas is more expensive. Rent is more expensive. Everything is more expensive than it was two, three years ago. There's definitely a problem. And a lot of people are acknowledging like a problem exists. But. But instead of saying, hey, why don't we pay people more money? Why don't we raise the minimum wage wage? Why don't we do things like institute subsidized childcare? A lot of people are like, hey, why don't you just eat less? And then these same people."
434,Video435.mp4,435,16.07,"Food is. She's not judging them, so she just doesn't say anything. And honestly, I don't judge them either. Like, I'm not even surprised that people are stealing food at this point. People are literally starving out there. The only way we're making it is by couponing. So I'm not surprised that people are stealing food."
435,Video436.mp4,436,28.7,"$2,070,000 inflation in five years will probably devalue half of everyone's money. Listening to this in their 401ks IRAs and their soft saving accounts. Like right now the world is a wreck and their only solution to the devaluation is they're gonna have to work harder. Over the last 20 years, 2002 to 2022, salaries have increased 27%, but the cost of a home has gone up 148%. In other words, like our cost of living in lifestyles is not."
436,Video437.mp4,437,32.1,"70 is the equivalent of today $100,000. Are you confused? That's because I lied. It's $250,000. Are you confused? It's because I lied again. It's $310,000. If you made $40,000 in 1970, it was like making $310,000 today. And yet a fucking dozen eggs cost like, eight fifty."
437,Video438.mp4,438,26.23,"When they say that $100,000 doesn't do for us what it did for our parents, what we're saying is it doesn't go as far because the cost of housing, the cost of childcare, the cost to live in general, has gone up exponentially. I think kids is the best example of this. In the 90s, the average family had two and a half to three kids, and the cost of daycare for, like, one of those kids was under $10,000. It says around five to six thousand dollars a year."
438,Video439.mp4,439,35.97,"About the housing crisis in Canada, but I'm just going to add to it a little bit more. So I recently moved in with my partner. We are living in a three bedroom townhouse in Langley, British Columbia. Langley, British Columbia. I need to specify Langley, not Vancouver. We are an hour at least outside of Vancouver, depending on traffic. And our rent is $3,300 a month. Like no utilities, just 3,300 just for rent. And I was telling this to some of my co workers today who are a bit older than me, like 10, 15 years older, who either living in their place for a while or they own a place and they were shook. They were shook."
439,Video440.mp4,440,33.5,"Be very, very poor. There's. And there's going to be no middle class either. It's going to be the ultra rich and then everyone else will be poor. That's it. The middle class is not going to exist in the next 10 years and it's sad it's going to be that way. But the people who run the US are companies and they run everything for profit. All the politicians are bought, they're all lobbied by these massive companies. So people who think, oh, you know, these politicians are working for us, or this or that, oh, they can help us fix things."
440,Video441.mp4,441,28.8,"Okay, cool. Has anyone else noticed that since this whole cost of living crisis, everyone is more miserable? Like, everybody is more miserable? I don't even know if more miserable is proper English. I'm miserable. Let me tell you why I'm miserable. I'm miserable because I have to sacrifice things that I never had to sacrifice for my happiness just to survive. Bare necessity. Just to get by. Yeah."
441,Video442.mp4,442,23.87,"Apartment where your rent is only 500 bucks. The only way that I can rationalize that and make myself feel better about how much rent I'm paying is thinking that you have like four roommates in a two bedroom apartment, or your parents own that apartment and they greatly subsidize your rent. Because I live in a studio apartment in Montreal, which is historically a pretty cheap city to live in, and I pay almost a thousand dollars a month."
442,Video443.mp4,443,42.13,"In their own house. You can literally see the breath because they can't afford to put the bastard eating on just for like half an hour. Even the people going to work for extra hours, you know, breaking the back just to get home, just to get enough money, just to get by, struggling, scrimping and scraping. Now you imagine them people that can't work, then people that are older, too old to work, then people that have to stay at home and look after the kid, mate, honestly, it boils my piss how they can do this to people. You wonder why we hate the government and the people that run this country and the prime ministers. It's because they do this kind of. They put out fake promises. Oh, yeah, we'll do this, we'll do that. Fear. And all they do is make things worse. How dare you do this to people? How dare."
443,Video444.mp4,444,9.1,"I don't think there's any way possible I could have gained £21 in one week. My family, when I'm gaining, because I just feel that they're gonna be very disappointed in me and be real mad at me."
444,Video445.mp4,445,12.9,"Genuinely shocked. I've got 33 subscribers. I'm gonna stop doing them because I keep going, oh, my God, I've got nine subscribers. And now I've got 80. And now I've got 33. Thank you so much."
445,Video446.mp4,446,9.4,"Crying, but he just. I'm so sick. I'm tired of just trying my best and nothing happening. This is really cringe like to."
446,Video447.mp4,447,9.73,In Israel Home. I'm so happy to be here. Wait to share my journey and experience with all of you.
447,Video448.mp4,448,26.17,"Thank you to everyone who subscribed to my channel, everyone that shared my channel, the videos, everyone who liked, everyone who comment. I just want you to know how much I appreciate you. Thank you so much for allowing my channel to bless you and for God to continue to use me to encourage you and build you up. I'm so excited to see where this channel is gonna go and how much is already growing."
448,Video449.mp4,449,38.17,"Because10,000 subscribers. Honestly, I can't thank you all enough. You know, the community that we're creating is amazing. And as a token of my appreciation to you guys, and me and my family are now going to make 100 meals for homeless people. You're not going to see us give them meals to homeless people, because I just think that's wrong. But we are. You are going to see us making the meals to give out. So, honestly, all I can say is thank you. You know, I'm gonna continue to make the content. Here's the next 20, 30, 40, 50,000 and 100,000. I'm gonna give something back to you guys, so watch out for that one. But."
449,Video450.mp4,450,10.43,"So much for 5,000 subscribers. I just can't believe it. Make sure that you guys are subscribed and hit the bell icon, because I have a video that I've been working really, really hard on that's coming out tomorrow."
450,Video451.mp4,451,19.63,"You know, grateful. This morning, you know, when I woke up, I log on to my channel and I saw that I am at 1000 subscribers. So I decided to make these videos to show some appreciations to you all. I want to say thank you for being an incredible."
451,Video452.mp4,452,13.4,"Know that my content is not only in Poland, but I know that it's spreading around the world and that you are from different countries. Okay, so if you are brave enough, can you just leave a comment and tell me what."
452,Video453.mp4,453,30.07,"YouTube channel Niharika's Talents. I've completed one year of my channel and crossed 100 subscribers. It was an incredible journey and far more to go. A big, big thank you from bottom of my heart to all my subscribers and if you are new, then welcome to my channel. I promise to keep posting more and more educational and entertaining videos. For this I need your love and support."
453,Video454.mp4,454,19.93,"New, starting something new. Not even sure they're going to be able to do it. You're doing it. Scared. I'm talking about me, too. Because I'm making a lot of changes in my life right now, and I'm doing everything. Afraid, still moving forward and doing it. So I'm proud of you. I'm proud of the person that's moving forward, doing something different, that's pushing you out."
454,Video455.mp4,455,29.4,"Much for getting me to 1,000 subscribers on my YouTube channel. I couldn't have done this without your support. I promise to be bringing you weekly informative content, and I will be starting very soon by podcasting, where we'll be talking about lots of fun things with no filter. If you have any ideas or suggestions for this podcast, drop me a comment down below. See you there. And once again, thank you very much for putting me to 1,000 subscribers."
455,Video456.mp4,456,27.2,"Boy, Ace Boogie really does it. Look at this. Ending the day how I started it today. Yo, the reason for this video right here is because I have to take a quick moment to celebrate and thank Everybody that made 300 subs on ACE Boogie Mullen's channel possible. Thank you to all the subscribers, the ones that have been rocking with me from the get go, and the ones that."
456,Video457.mp4,457,21.47,I just wanted to get on here and thank everyone for being a supporter and engaging. I bought a cake to celebrate 110 on YouTube and 2663 on TikTok. We celebrate the small victories here. I'm very blessed to have every one of you and that is a lot of people to me.
457,Video458.mp4,458,22.23,Wow. Thank you everyone. Thank you all the subscribers. I have 39 now. I didn't think I'd have that many ever. And I've got a ton of likes and great comments. I like them to keep going more than anything. I wanted to say thank you for everyone who has contributed to this channel in any way.
458,Video459.mp4,459,22.03,"Oh, snap. We got a four thousand dollar donation. Thank you, son. Thank you for allowing me go live on you. I didn't know you were going live, dude, until I was live. And you were live. So I apologize for that. But thank you for the donation. $4,000 will go a long way, son. He's a wonderful guy. He makes me proud every day."
459,Video460.mp4,460,14.67,"So I'm going to hold your hands, and I hope that's fine with you. The moment I heard this, it just made me so happy. It was the sweetest and the kindest thing."
460,Video461.mp4,461,21.87,"Coda's just over there. Like I'm not gonna question what's wrong with you. And then Donovan's over there singing with me like he's okay. After that happened, We were about ready to leave lunch."
461,Video462.mp4,462,33.3,"She probably still wouldn't have had a chance, but they went ahead with surgery, and she didn't make it. When she was in New Jersey, when she felt like she was stuck there, she couldn't leave because of the lockdowns. She was in active addiction. And, you know, I'm sure part of her wanted to stay there, and it was an excuse to stay. Stay. But she was on the streets. She was sharing needles."
462,Video463.mp4,463,36.07,"Let her be alive when I get there. Please let her be alive. I just thought maybe a miracle could happen. And when I got there, she was in rigor mortis, and it was the most horrible sight. And unfortunately, I have that flashback all the time now. That's the. When I remember her, that's the first picture I see in my mind. And then the police came, like, right after that, and they kicked me out of the."
463,Video464.mp4,464,24.1,"Her heart, and I left. After all the business was taken care of, I didn't feel comfortable. I didn't know the boyfriend's family. I left. And when I got back to Phoenix, I got a call from the hospital saying that they were doing a little parade that morning."
464,Video465.mp4,465,27.03,"On many levels. It is a double standard. We don't have enough mental health resources in our country to help these people. We're okay with people getting drunk. We advertise it everywhere. But when somebody has a crutch, that's not what's acceptable by society or your advertisement suddenly and well, that's their fault. How many."
465,Video466.mp4,466,9.17,ICU in Tucson about 8:20 that night. And she was on a respirator and she looked horrible.
466,Video467.mp4,467,25.8,My son was just found. He was just thrown like an animal in the middle of the alley. And I was not able to get in contact with the person who was unhoused that found my son and called 911 from my son's phone. My son was. It was an amazing person.
467,Video468.mp4,468,18.9,"Now I'm left with a lot of unanswered questions. Like I said, a lot of regret, a lot of hate, a lot of unknowns. It's something I have to live with for the rest of my life."
468,Video469.mp4,469,34.4,"And I remember I pulled my arm away from him. So I was thinking, like, what a sick joke. Like, what a sick joke. And when he told me that, I looked at my son and I said, this isn't true. And he said, yes, mom, it's true. And then I learned that Isaac was the one that had discovered his baby sister."
469,Video470.mp4,470,22.23,I can't tell you what. What was harder. Losing her. Telling him that he's not. He's not gonna have his mom anymore. I don't know what was.
470,Video471.mp4,471,24.9,"Person out there in the world that really grinds my gears. I'm gonna put them in the same category as people that hate Taylor Swift just because they think it's, like, trendy and cool, but it's the people who go out of their way to hate touristy things. Yucking people's yum type of vibe. Like, there's a reason Eiffel Tower is iconic, because it is one of the craziest pieces of architecture in the world. But being like, I'm going to Paris. No way I'm going to the Eiffel Tower. Like, that doesn't make you cool. It makes you the opposite in my book."
471,Video472.mp4,472,34.13,"Again, nobody camping around us. So I have a few explanations for this. One it could have been a park ranger checking in on us. I've run this story by a friend though who is a park ranger in Tennessee where I live now and he was like a park ranger would not have opened your tent without announcing themselves. Two is that it was an intoxicated person who lost the way back to their own campsite and thought that ours was theirs. But I feel like if that was the case we would have heard more of a commotion, especially if they were intoxicated enough to not know where their tent was. And again there was nobody camping anywhere near us. Three which creeps me out the most is the thought that it was somebody with malicious intent that opened up the tent and saw there were two people sleeping inside and decided against acting on what they were going to do. My ex and I both even considered the fact that it could have been."
472,Video473.mp4,473,37.73,"Talk about panic on this channel, but I think right now it's kind of interrelated. I just walked into a restaurant and saw one of my attendings who was not very kind during this ADHD journey. And I feel like what I'm experiencing is very, very physical."
473,Video474.mp4,474,30.43,I'm just freaking out a little bit. I'm a little scared because I don't. I don't know what to do.
474,Video475.mp4,475,29.73,"Something about if you buy a bra from the bra department from, like, a store and you don't wash it before you wear it, it causes, like. Sorry. It causes, like, maggots to, like, burn holes in your skin, and they just show the."
475,Video476.mp4,476,32.57,"As I wasn't feeling this way before I started doing this. You know, no matter how long I've been doing this, this journey of healing, I have not yet gotten to the point where this happens that I feel like, okay, this is Norma. This is a."
476,Video477.mp4,477,22.73,"Was it a division? Panic. Don't panic. Look at me. Hey, don't panic. Rose. Viceless rose. Go. Mommy. Do more. Now, now."
477,Video478.mp4,478,34.47,"Like, two minutes into that, he called me. I was already in, like, freak out gear. God, guys, this is. Yeah, so the freak out moments. There's just on edge right now. Super on edge. And now I can't find my damn list, so I'm trying to remember the new list. So it's just, like, things are not going smoothly."
478,Video479.mp4,479,35.33,"Meant to happen? I don't know. I would like to think I'm an expert on them. I've had a million of million panic attacks. If I had to rate this one, it would be on a lower end scale. I've had way worse, but just the fact that I'm having one is a big deal right now. My heart rate's up. I just felt like a burning sensation in my chest earlier when it happened. My vision just got extremely sharp. It's main."
479,Video480.mp4,480,23.07,"Okay. I'm gonna try maybe some cl. You got this. Okay. Okay. Hey, little guy. You want to go scare my wife? Good job. They're all behind you. I think that the universe doesn't want me to protect."
480,Video481.mp4,481,31.97,"Refine and breathe. Should we do a commercial flight instead? This thing's tiny, dude. This is if we need to turn around. Can we. I just build boxes with us? Got it. You're good. Hold this. Squeeze it. Breathe it. Is there WI fi? I don't know. It's 15 minutes. You'll survive. We're turbo. I don't think I like turning. I want to see things. I want to do things. I'm limiting my life so much, and it's really sad. This. I just need to show I can get up in the air and land. And I showed. I did. I am shaky chat. We did."
481,Video482.mp4,482,9.73,Earbuds regularly. Trust me. Listen.
482,Video483.mp4,483,1.6,Disgusted.
483,Video484.mp4,484,36.27,"I'm just going to say that right off the bat. I understand that the UK is in the continent of Europe. It is not, however, in the eu. I understand that. I understand that Ireland is in the eu, I understand that Norway is not in the eu, and I deeply apologize for any confusion that our tour announcement may have caused anyone. I also want to not acknowledge in the video I suggested that Amsterdam is."
484,Video485.mp4,485,40.27,"Dead. Oh, my God. He's definitely dead. Oh, my God. I can't believe I just saw that. Oh, my God. Oh, my God. Oh, he definitely got shot in the neck. Oh, my God. Oh. Oh, yeah. No, I, I. That. That footage that you do not want to see, that you do."
485,Video486.mp4,486,3.47,"I almost puked, but let me stay focused."
486,Video487.mp4,487,5.47,What the hell? What the hell? What the helly? What the hell?
487,Video488.mp4,488,31.13,"How the hell I've been working in this country since I was 14 and still can't afford to buy food or all the food that I want. Then you walk past a grocery store with three buggies full of sh. One buggy full of chips, ice cream and cookies. The other one full of water and juice and all kind of drink, whatever drink they like. And the other one full of meat from the meat stove."
488,Video489.mp4,489,27.83,"He sounds like a nine year old little boy who's jealous of the grocery shopping cart of the woman whom he is seeing in the grocery store. I just can't wrap my mind around this. I've fallen on hard times myself in my life. But you know what I had to do? I had to double down. I had to man up and I had to do what I had to do to provide for myself, my daughter and my family."
489,Video490.mp4,490,33.17,"I'm just gonna have to go out there and pick some cotton because the government shut down, and my EBT card is not gonna be working this month and. Oh, Jesus. Oh, Elizabeth. Oh, Elizabeth. The government shut down. I'm not gonna get my food stamp this fucking month. Oh, God. Oh, God. Oh, God. Oh, God. Oh, God. I'm not gonna get my fault."
490,Video491.mp4,491,12.2,"Our food stamps in the month of November because the government is shut down, we may not be getting our food stamps for Thanksgiving. What the."
491,Video492.mp4,492,16.3,Apparently they shutting down November and December. Food stamp. I just got a note from them. Say they gonna show my food stamps. Ohio? You bet not. You better not feed in an allegation. You better pay me my food stamps. I better get my food stamps.
492,Video493.mp4,493,17.23,"Right through that part of the country, and we're going to see lots more rain in the days ahead. I'm actually going to need to stop for a second. Some of you may know that I occasionally get affected by some panic attacks, and actually that's happening right now. Lisa, maybe I could handle."
493,Video494.mp4,494,25.43,"For the month of November, y'. All. Host put the down Julio down for a month and sell them Rick Owens. I'm sure y' all will be able to afford a turkey and some sides. Be in a club every weekend. Literally every weekend. Section every weekend. Six bottles of dime every weekend. Lashes done, nails done, hair done, new shoes, all type of. And yet you're complaining about food for Thanksgiving, y' all priorities be all the way up on this fake."
494,Video495.mp4,495,44.13,"Struggling as is. We're not getting food stamps in November. No, no, no, no, no, no, no, no, no, no, no, no, no, no, no. We're not doing this. We aren't. Cuz I don't got no family to go over to her house any Thanksgiving dinner. Like it's just me and my daughter at home. Her birthday is also in November. So I use them food stamps to get her a little cake. Like. I have bills to pay and I only get Social Security. What is happening? Is the Social Security going to be next?"
495,Video496.mp4,496,18.27,"Some mother food stamps when that should be a priority. Regardless if y' all get them or not, food should always be put on the mother table. Y' all sit up and rely on the mother government. Y' all be waiting on mother food stamps. What's the shit called? Housing. Y' all depend on that mother. Y' all need to start getting off y' all mother ass and putting in some more work, huh?"
496,Video497.mp4,497,33.97,"Trump. I don't know how true it is, but supposedly Trump is not issuing food stamps in November. You're taking away Medicaid? I gotta roll up for this one? Because. It don't matter how much, how much we scamming the system. We need our food stamps, okay?"
497,Video498.mp4,498,20.17,"Grocery baskets and everything. So I. So I' ma stay clear, Y'. All. Y' all ain't gotta worry about me. I'm standpoint, y'. All. Wait. Cause the pair some. The President, he clearly done lost his damn mind messing with these people. Food stamps."
498,Video499.mp4,499,18.83,No food stamps because of the government shutdown Just proves what some of us already knew. Depending on a system that can flip a switch and leave you starving is a setup for disaster. Like don't give a if your fridge is empty. They don't care if your kids go to bed hungry. That's why.
499,Video500.mp4,500,15.2,"Not giving food stamps next month. Like bitches don't have purses and bags, Bitch. We're gonna eat, and we're gonna eat good. On your dime, ho. Yeah, on the big corporations dime. Because what fool's not ain't stopping no mother show, Keisha."
500,Video501.mp4,501,20.87,"And stuff like that has been cut from families that actually need it. Children can't go to daycare. Working moms, single moms, a lot of people like me that actually need the damn daycare. Daycare already high as. So we need a little help, you know what I'm saying? Paying it. Ain't nobody trying to be paying up 1200 for daycare. So, yes, we get motherfucking vouchers because we need it. We have to work to pay our bills. How?"
501,Video502.mp4,502,12.7,"Break up any damn thing I won't put on this right in the basket. I'm warming right about that. Move. Get the out of my way. I'm not paying for a damn thing. Y' all got me up hanging a food stand on ebt. Oh, watch this, watch this. I."
502,Video503.mp4,503,30.57,"Food stamps out of people's mouths for the month of November? Are we talking about everybody in the country? Nobody's getting SNAP benefits, food stamps for the month of November? Is that what we're like? Are we really saying that? Are we really saying, hey, we need to save some money, so we're gonna make sure underprivileged people cannot eat the fact that we have billionaires sitting on so much money and they could take a billion dollars out of their pocket."
503,Video504.mp4,504,25.3,"I. I wake up and I'm hearing that there's no food stamps for November. I don't know what y' all want us to do at this point. Y' all want us to sell our bro and I, and we have no choice. So who's coming with me to steal? I don't. I don't support stealing. But if I see somebody stealing food, I didn't see nothing. And if you."
504,Video505.mp4,505,20.43,"Over $500. So now you have a felony, but also now you're threatening to put your hands on someone who is just doing their job, right? So you'll be going to jail. Your children will probably be given to the state so they won't have to worry about eating. If you want to play silly games, silly things happen. Yeah."
505,Video506.mp4,506,24.77,"Careful, y' all grocery store workers, because I was watching another video, and this girl said she gonna bring her cousin up to the grocery store to. If anybody stop her, she gonna stop y' all out into jet back to JetU holiday. So I'm just like, it's about to go down. You know what I'm saying? Like, for her to say she gonna bring her cousin up there to, like, sock somebody out back to jet to holiday, like, that's some scary."
506,Video507.mp4,507,17.63,Nerve to be talking about no food stamps for November on Thanksgiving. I know you're not coming like that. Let me find out. You're trying to say Thanksgiving is canceled. I'm at the store right now getting my turkey right now. You can fuck around if you want to. What?
507,Video508.mp4,508,5.77,Next month we all just say and rob the grocery store. Tell them. Make me agree.
508,Video509.mp4,509,6.37,"I don't have to do with that shutdown. I'm stressed out. I'm a single mama, and I'm helping other people, kids."
509,Video510.mp4,510,26.93,"In the year 2025, and I wake up that next day in the year 2025, and it ain't no more food stamps in the world of the United States of the Americas, and we got to eat Rotel dip for Thanksgiving. I'm crashing out to the fullest extent of the goddamn law. Cause who in the told y' all would have?"
